,brand,year,mileage,price(USD)
33085,Ford,2013,130000,9009.0
33086,Volkswagen,2013,169987,9167.4
33087,Toyota,2013,87000,9256.5
33088,BMW,2013,62500,9355.5
33089,Hyundai,2013,57500,9355.5
33090,Volkswagen,2013,93200,9385.2
33091,Toyota,2014,106000,9355.5
33092,Volkswagen,2014,70300,9375.3
33093,Peugeot,2014,68000,9504.0
33094,Volkswagen,2014,96150,9553.5
33095,Mazda,2014,135891,9583.2
33096,Volkswagen,2014,75400,9603.0
33097,Peugeot,2014,136000,9637.65
33098,BMW,2014,196500,9692.1
33099,Opel,2014,118579,9781.2
33100,Opel,2014,118579,9781.2
33101,Volkswagen,2014,79000,9800.01
33102,Volkswagen,2014,144817,9801.0
33103,Ford,2014,79150,9801.0
33104,Citroen,2014,59000,9801.0
33105,Ford,2014,110000,9801.0
33106,Toyota,2014,126300,9801.0
33107,Volkswagen,2014,133100,9840.6
33108,SEAT,2014,105752,9845.55
33109,Ford,2014,95543,9850.5
33110,Mitsubishi,2014,102521,9850.5
33111,Volkswagen,2015,133000,8860.5
33112,Opel,2015,90000,8860.5
33113,Opel,2015,99636,8885.25
33114,Opel,2015,88300,8890.2
33115,Peugeot,2015,146460,8890.2
33116,Skoda,2015,104800,8890.2
33117,Volkswagen,2015,210742,8900.1
33118,Opel,2015,186599,8900.1
33119,Volkswagen,2015,210742,8900.1
33120,Volkswagen,2015,199000,8900.1
33121,Ford,2015,102300,8900.1
33122,SEAT,2015,46000,8900.1
33123,Opel,2015,146000,8900.1
33124,Ford,2015,198000,8905.05
33125,Renault,2015,26278,8909.01
33126,Toyota,2015,64000,8909.01
33127,SEAT,2015,60000,8910.0
33128,Opel,2015,106191,9187.2
33129,Ford,2015,151103,9187.2
33130,Ford,2016,178611,8197.2
33131,Renault,2016,90598,8197.2
33132,Opel,2016,112516,8197.2
33133,Volkswagen,2016,41300,8197.2
33134,Peugeot,2016,61700,8207.1
33135,Volkswagen,2016,99450,8364.51
33136,Dacia,2016,62155,8365.5
33137,Ford,2016,175695,8395.2
33138,Opel,2016,83803,8395.2
33139,Opel,2016,83803,8395.2
33140,Opel,2016,77459,8395.2
33141,Nissan,2016,73677,8405.1
33142,Volkswagen,2016,44700,8405.1
33143,Opel,2016,62006,8414.01
33144,Opel,2016,67000,8415.0
33145,Citroen,2016,94000,8415.0
33146,Skoda,2016,201594,8494.2
33147,Renault,2016,26056,8494.2
33148,Peugeot,2016,25600,8504.1
33149,Opel,2016,76000,8514.0
33150,Volkswagen,2017,6400,17770.5
33151,Renault,2017,63952,19750.5
33152,Ford,2017,44500,19790.1
33153,Mazda,2017,76496,20740.5
33154,Volkswagen,2017,14481,20770.2
33155,Volkswagen,2017,104420,21671.1
33156,Volvo,2017,76608,23651.1
33157,Volvo,2017,23020,23651.1
33158,Ford,2017,64640,31670.1
33159,Audi,2017,98000,36432.0
33160,Audi,2017,49900,57321.0
33161,Opel,2017,207887,5920.2
33162,SEAT,2017,90300,5930.1
33163,Opel,2017,300000,5939.01
33164,Opel,2017,180936,6217.2
33165,Volkswagen,2017,42000,6227.1
33166,Opel,2017,194617,6316.2
33167,Opel,2017,197095,6326.1
33168,Volkswagen,2017,89100,6336.0
33169,Volkswagen,2018,36052,28205.1
33170,Volkswagen,2018,71103,28690.2
33171,Volkswagen,2018,55000,30284.1
33172,Mercedes-Benz,2018,66929,32125.5
33173,Ford,2018,28990,34145.1
33174,BMW,2018,90000,35195.49
33175,Mercedes-Benz,2018,60480,68894.1
33176,Opel,2018,190795,4742.1
33177,Ford,2018,75800,5445.0
33178,Opel,2018,169840,5722.2
33179,Opel,2018,169840,5722.2
33180,Opel,2018,169840,5722.2
33181,Dacia,2018,55000,5940.0
33182,Volkswagen,2018,92322,6722.1
33183,Opel,2018,177574,6880.5
33184,Peugeot,2018,31111,6910.2
33185,Dacia,2018,40000,6925.05
33186,Peugeot,2019,6200,10484.1
33187,Citroen,2019,9982,10543.5
33188,Citroen,2019,29800,10573.2
33189,Peugeot,2019,8500,10583.1
33190,Hyundai,2019,26375,10642.5
33191,Renault,2019,13245,10672.2
33192,Volkswagen,2019,23200,10682.1
33193,Hyundai,2019,23045,10775.16
33194,Citroen,2019,2000,10790.01
33195,Volkswagen,2019,4100,10791.0
33196,Mitsubishi,2019,11350,10791.0
33197,Opel,2019,15000,10791.0
33198,Renault,2019,50516,10791.0
33199,Toyota,2019,21902,10840.5
33200,Opel,2019,144772,10870.2
33201,Opel,2019,151251,10870.2
33202,Opel,2019,151251,10870.2
33203,Opel,2019,42700,10870.2
33204,Peugeot,2019,15029,10875.15
33205,smart,2019,18425,10880.1
33206,Renault,2020,11000,11385.0
33207,Volkswagen,2020,8100,11434.5
33208,Volkswagen,2020,8800,11434.5
33209,Volkswagen,2020,8000,11434.5
33210,Dacia,2020,45,11439.45
33211,Citroen,2020,8350,11474.1
33212,Renault,2020,10,11474.1
33213,Mitsubishi,2020,9645,11573.1
33214,Mitsubishi,2020,12731,11573.1
33215,Dacia,2020,15,11583.0
33216,Dacia,2020,15,11583.0
33217,Hyundai,2020,4811,11751.3
33218,Renault,2020,5938,11771.1
33219,Fiat,2020,5,11781.0
33220,Kia,2020,10,11855.25
33221,Renault,2020,25,11870.1
33222,Fiat,2020,50,12167.1
33223,Toyota,2020,2231,12325.5
33224,Suzuki,2020,10,12350.25
33225,Mitsubishi,2020,14406,12365.1
33226,Mitsubishi,2021,1001,15038.1
33227,Fiat,2021,10,15295.5
33228,Hyundai,2021,30,15320.25
33229,Skoda,2021,33,15320.25
33230,Skoda,2021,500,15325.2
33231,Skoda,2021,1250,15335.1
33232,Peugeot,2021,1000,15335.1
33233,Dacia,2021,2100,15434.1
33234,Kia,2021,10,15736.05
33235,Renault,2021,10,15741.0
33236,Dacia,2021,20,15780.6
33237,Dacia,2021,20,15780.6
33238,Dacia,2021,20,15780.6
33239,Dacia,2021,20,15780.6
33240,Dacia,2021,20,15780.6
33241,Dacia,2021,20,15780.6
33242,Skoda,2021,20,15790.5
33243,Volkswagen,2021,4500,15790.5
33244,Volkswagen,2021,100,15790.5
33245,Hyundai,2021,31,15815.25
33246,Opel,2011,110000,3959.0099999999998
33247,Ford,2011,70000,3959.0099999999998
33248,Skoda,2011,148000,3959.0099999999998
33249,Skoda,2011,110000,3959.0099999999998
33250,Mazda,2011,109000,3959.0099999999998
33251,Peugeot,2011,163750,3959.0099999999998
33252,Opel,2011,106000,3959.0099999999998
33253,Ford,2011,142000,3959.0099999999998
33254,Opel,2011,175000,3959.0099999999998
33255,Opel,2011,138000,3959.0099999999998
33256,Fiat,2011,273782,3960.0
33257,Suzuki,2011,22300,3960.0
33258,Suzuki,2011,22300,3960.0
33259,smart,2011,65020,4059.0
33260,smart,2011,107000,4059.0
33261,Kia,2011,118000,4108.5
33262,Peugeot,2011,114200,4158.0
33263,smart,2011,95000,4158.0
33264,Ford,2011,173000,4207.5
33265,Skoda,2011,109500,4247.1
33266,SEAT,2012,105000,4603.5
33267,Renault,2012,165000,4603.5
33268,SEAT,2012,135265,4653.0
33269,Volkswagen,2012,208000,4653.0
33270,Renault,2012,46500,4682.7
33271,Opel,2012,223000,4702.5
33272,Peugeot,2012,144980,4702.5
33273,Renault,2012,53120,4702.5
33274,Mercedes-Benz,2012,131000,4702.5
33275,Volkswagen,2012,185000,4751.01
33276,Opel,2012,98804,4751.01
33277,Renault,2012,230000,4752.0
33278,Fiat,2012,80000,4801.5
33279,Ford,2012,59150,4801.5
33280,Fiat,2012,70800,4801.5
33281,SEAT,2012,140000,4831.2
33282,Ford,2012,105000,4839.12
33283,smart,2012,127000,4851.0
33284,Ford,2012,165000,4851.0
33285,Volkswagen,2012,348000,4851.0
33286,Opel,2013,97200,5346.0
33287,Ford,2013,207000,5346.0
33288,Chevrolet,2013,159980,5395.5
33289,Fiat,2013,143000,5395.5
33290,Opel,2013,150000,5435.1
33291,Skoda,2013,84300,5435.1
33292,Ford,2013,164000,5444.01
33293,Peugeot,2013,98200,5444.01
33294,Ford,2013,179700,5445.0
33295,Dacia,2013,61350,5445.0
33296,Ford,2013,160000,5445.0
33297,Kia,2013,145500,5643.0
33298,Fiat,2013,85000,5643.0
33299,SEAT,2013,136500,5732.1
33300,Skoda,2013,37753,5742.0
33301,Opel,2013,150000,5742.0
33302,Opel,2013,150000,5742.0
33303,Hyundai,2013,81000,5742.0
33304,Volkswagen,2013,210500,5831.1
33305,Nissan,2013,69900,5841.0
33306,Ford,2014,39000,5929.11
33307,smart,2014,55600,5930.1
33308,Ford,2014,129500,5930.1
33309,Fiat,2014,153149,5930.1
33310,Renault,2014,153873,5930.1
33311,Opel,2014,106500,5930.1
33312,Volkswagen,2014,72950,5930.1
33313,Opel,2014,162000,5930.1
33314,Dacia,2014,54000,5930.1
33315,Dacia,2014,20800,5930.1
33316,Hyundai,2014,28300,5930.1
33317,smart,2014,70500,5930.1
33318,Fiat,2014,70000,5939.01
33319,Citroen,2014,100000,5939.01
33320,Fiat,2014,92000,5939.01
33321,Nissan,2014,89200,5939.01
33322,Opel,2014,82550,5939.01
33323,SEAT,2014,120000,6039.0
33324,Volkswagen,2014,134000,6039.0
33325,Hyundai,2015,96934,6039.0
33326,Renault,2015,83450,6137.01
33327,smart,2015,60600,6138.0
33328,Opel,2015,53540,6227.1
33329,SEAT,2015,70300,6236.01
33330,Ford,2015,130000,6236.01
33331,SEAT,2015,59700,6286.5
33332,Dacia,2015,84500,6286.5
33333,smart,2015,12500,6326.1
33334,Peugeot,2015,80000,6336.0
33335,Citroen,2015,56998,6385.5
33336,Dacia,2015,33800,6385.5
33337,Volkswagen,2015,71744,6395.4
33338,Volkswagen,2015,43500,6425.1
33339,smart,2015,47900,6434.01
33340,Renault,2015,63230,6434.01
33341,Dacia,2015,107500,6435.0
33342,Opel,2015,48600,6435.0
33343,Opel,2015,94000,6435.0
33344,Toyota,2015,47443,6435.0
33345,Opel,2016,160500,4108.5
33346,Opel,2016,103800,4553.01
33347,Mitsubishi,2016,98010,4851.0
33348,Toyota,2016,93498,4900.5
33349,SEAT,2016,73685,4940.1
33350,Toyota,2016,98870,5128.2
33351,Volkswagen,2016,86190,5138.1
33352,Volkswagen,2016,88590,5138.1
33353,Kia,2016,58428,5148.0
33354,Kia,2016,95000,5148.0
33355,Kia,2016,95000,5148.0
33356,Kia,2016,95000,5148.0
33357,Renault,2016,76000,5345.01
33358,Opel,2016,132900,5494.5
33359,Citroen,2016,76000,5494.5
33360,SEAT,2016,64300,5544.0
33361,Toyota,2016,88983,5638.05
33362,SEAT,2016,40888,5673.69
33363,SEAT,2016,45018,5673.69
33364,SEAT,2016,44428,5673.69
33365,Opel,2017,34067,19602.0
33366,Volkswagen,2017,74231,19631.7
33367,Skoda,2017,85091,19701.0
33368,Mercedes-Benz,2017,8600,19770.3
33369,Nissan,2017,34990,19788.12
33370,Audi,2017,90000,19790.1
33371,Ford,2017,48156,19790.1
33372,Volkswagen,2017,19950,20047.5
33373,Skoda,2017,43330,20097.0
33374,Skoda,2017,72428,20255.4
33375,BMW,2017,89745,20651.4
33376,Skoda,2017,102900,20671.2
33377,Opel,2017,8800,20780.1
33378,BMW,2017,42600,21225.6
33379,Skoda,2017,131800,21449.34
33380,Skoda,2017,66700,21760.2
33381,Opel,2017,20320,22473.0
33382,Mazda,2017,87970,22581.9
33383,Volvo,2017,84000,22671.0
33384,BMW,2017,103226,22700.7
33385,Skoda,2018,40100,16721.1
33386,Mazda,2018,100000,16730.01
33387,Mazda,2018,24477,16731.0
33388,Volkswagen,2018,141279,16760.7
33389,Hyundai,2018,48650,16829.01
33390,Toyota,2018,19900,16829.01
33391,Opel,2018,10000,17127.0
33392,Ford,2018,80819,17325.0
33393,Ford,2018,57224,17414.1
33394,Volkswagen,2018,56333,17651.7
33395,Nissan,2018,86617,17709.12
33396,MINI,2018,47148,17750.7
33397,Audi,2018,39332,17750.7
33398,Volvo,2018,61610,17810.1
33399,MINI,2018,21943,17819.01
33400,Volvo,2018,180000,17819.01
33401,Skoda,2018,74200,18149.67
33402,Audi,2018,85326,18275.4
33403,Volkswagen,2018,78694,18315.0
33404,Opel,2018,20000,18315.0
33405,BMW,2020,10000,33066.0
33406,Hyundai,2020,600,33425.37
33407,Ford,2020,6800,33504.57
33408,Hyundai,2020,6050,33541.2
33409,Mercedes-Benz,2020,8900,33659.01
33410,Ford,2020,26981,34276.77
33411,Ford,2020,5951,34551.0
33412,Ford,2020,3000,35194.5
33413,Toyota,2020,10950,35531.1
33414,Mitsubishi,2020,9700,35630.1
33415,Ford,2020,21840,35975.61
33416,Mazda,2020,12000,36115.2
33417,Renault,2020,3900,36214.2
33418,Toyota,2020,20,36224.1
33419,Fiat,2020,10,36422.1
33420,BMW,2020,21577,36481.5
33421,Skoda,2020,9900,36620.1
33422,Volkswagen,2020,6735,36629.01
33423,Ford,2020,13803,36965.61
33424,Peugeot,2021,12,27611.1
33425,Peugeot,2021,3741,27719.01
33426,Skoda,2021,102,28203.12
33427,Skoda,2021,5000,28304.1
33428,Ford,2021,10,28611.0
33429,BMW,2021,250,28967.4
33430,Audi,2021,9,29601.0
33431,Skoda,2021,102,30670.2
33432,Renault,2021,10,31185.0
33433,Volkswagen,2021,5,31670.1
33434,Audi,2021,9,33155.1
33435,Audi,2021,9,33561.0
33436,BMW,2021,4000,34293.6
33437,BMW,2021,3872,34551.0
33438,Audi,2021,4,35046.0
33439,Audi,2021,4,35046.0
33440,Audi,2021,4,35046.0
33441,Skoda,2021,2000,35234.1
33442,Volkswagen,2021,1,35293.5
33443,Volkswagen,2021,501,36125.1
33444,Kia,2011,140068,5821.2
33445,Mazda,2011,191000,5831.1
33446,SEAT,2011,165000,5831.1
33447,Mazda,2011,183000,5831.1
33448,Ford,2011,290000,5831.1
33449,SEAT,2011,124500,5841.0
33450,Renault,2011,8657,5841.0
33451,Opel,2011,210000,5841.0
33452,Ford,2011,195000,5841.0
33453,Volkswagen,2011,212000,5841.0
33454,Opel,2011,167413,5890.5
33455,Dacia,2011,35000,5890.5
33456,Volkswagen,2011,69660,5890.5
33457,Audi,2011,185140,5920.2
33458,smart,2011,42464,5930.1
33459,Mazda,2011,155000,5930.1
33460,Skoda,2011,139855,5930.1
33461,Volkswagen,2011,109021,5930.1
33462,Mercedes-Benz,2011,112500,5939.01
33463,SEAT,2011,118000,5940.0
33464,Ford,2012,105400,6410.25
33465,Toyota,2012,72763,6425.1
33466,Volkswagen,2012,271000,6425.1
33467,Opel,2012,169990,6433.0199999999995
33468,Nissan,2012,162000,6435.0
33469,Ford,2012,130000,6435.0
33470,Kia,2012,74333,6435.0
33471,BMW,2012,210000,6435.0
33472,Volkswagen,2012,125000,6534.0
33473,Ford,2012,127500,6583.5
33474,Suzuki,2012,63000,6583.5
33475,Ford,2012,141000,6633.0
33476,Citroen,2012,191000,6682.5
33477,Audi,2012,90000,6722.1
33478,Skoda,2012,174900,6731.01
33479,Renault,2012,182000,6732.0
33480,Kia,2012,45078,6821.1
33481,Volkswagen,2012,177000,6821.1
33482,Ford,2012,62245,6831.0
33483,Hyundai,2012,103737,6831.0
33484,Opel,2013,120000,7722.0
33485,Volkswagen,2013,70000,7722.0
33486,Mazda,2013,160000,7771.5
33487,Ford,2013,237224,7771.5
33488,Volkswagen,2013,142000,7811.1
33489,Skoda,2013,157379,7811.1
33490,Volkswagen,2013,108200,7820.01
33491,Ford,2013,249494,7821.0
33492,Renault,2013,89000,7821.0
33493,Volkswagen,2013,100600,7821.0
33494,Opel,2013,163255,7821.0
33495,Opel,2013,99200,7821.0
33496,Mercedes-Benz,2013,244034,7870.5
33497,SEAT,2013,78900,7870.5
33498,Hyundai,2013,150000,7870.5
33499,Kia,2013,35850,7870.5
33500,MINI,2013,110236,7870.5
33501,Kia,2013,35580,7900.2
33502,Peugeot,2013,79950,7900.2
33503,Opel,2014,98282,7712.1
33504,Mazda,2014,134600,7721.01
33505,SEAT,2014,125000,7722.0
33506,Volkswagen,2014,74500,7791.3
33507,SEAT,2014,77990,7811.1
33508,Hyundai,2014,73050,7821.0
33509,Volkswagen,2014,158878,7821.0
33510,Toyota,2014,57500,7870.5
33511,Ford,2014,231231,7870.5
33512,Ford,2014,97900,7870.5
33513,Ford,2014,81567,7890.3
33514,Nissan,2014,52790,7910.1
33515,Fiat,2014,36000,7910.1
33516,Fiat,2014,36000,7910.1
33517,Opel,2014,89800,7910.1
33518,Fiat,2014,73766,7910.1
33519,BMW,2014,159000,7915.05
33520,Audi,2014,121339,7919.01
33521,Dacia,2014,150564,7919.01
33522,Hyundai,2014,57200,7920.0
33523,Hyundai,2015,42500,8405.1
33524,Opel,2015,107200,8414.01
33525,Skoda,2015,53000,8414.01
33526,Skoda,2015,64000,8415.0
33527,Renault,2015,71100,8415.0
33528,Suzuki,2015,50000,8464.5
33529,Peugeot,2015,69400,8573.4
33530,Ford,2015,173620,8612.01
33531,Opel,2015,226000,8613.0
33532,Skoda,2015,120000,8613.0
33533,Volkswagen,2015,150000,8682.3
33534,Renault,2015,35867,8702.1
33535,Kia,2015,80000,8711.01
33536,Opel,2015,40500,8712.0
33537,Renault,2015,94000,8712.0
33538,Hyundai,2015,107900,8712.0
33539,Ford,2015,163346,8712.0
33540,Audi,2015,246771,8712.0
33541,Renault,2015,24000,8712.0
33542,Opel,2016,45226,7900.2
33543,Opel,2016,75700,7919.01
33544,Skoda,2016,16500,7920.0
33545,Skoda,2016,16500,7920.0
33546,Opel,2016,60679,7920.0
33547,Citroen,2016,58800,7969.5
33548,Toyota,2016,75540,8019.0
33549,Opel,2016,56990,8068.5
33550,Opel,2016,102000,8068.5
33551,SEAT,2016,69900,8108.1
33552,Opel,2016,55980,8117.01
33553,Opel,2016,60650,8167.5
33554,Nissan,2016,67680,8187.3
33555,Hyundai,2016,42000,8217.0
33556,Fiat,2016,112909,8254.62
33557,Volkswagen,2016,159631,8266.5
33558,Opel,2016,144641,8306.1
33559,Citroen,2016,19500,8316.0
33560,Volkswagen,2016,53000,8365.5
33561,Toyota,2016,45000,8365.5
33562,Volkswagen,2017,29870,5930.1
33563,Volkswagen,2017,53808,5939.01
33564,SEAT,2017,31000,6137.01
33565,Hyundai,2017,53200,6212.25
33566,Dacia,2017,167000,6237.0
33567,Volkswagen,2017,20850,6336.0
33568,Volkswagen,2017,34650,6336.0
33569,Volkswagen,2017,60000,6405.3
33570,Volkswagen,2017,73607,6405.3
33571,SEAT,2017,29530,6415.2
33572,Volkswagen,2017,43301,6422.13
33573,Volkswagen,2017,44376,6424.11
33574,Volkswagen,2017,37000,6425.1
33575,Volkswagen,2017,92800,6425.1
33576,SEAT,2017,27865,6514.2
33577,Volkswagen,2017,45403,6514.2
33578,Volkswagen,2017,36900,6534.0
33579,Volkswagen,2017,40347,6582.51
33580,Volkswagen,2017,79538,6583.5
33581,Volkswagen,2017,92425,6583.5
33582,Hyundai,2018,71300,6920.1
33583,Hyundai,2018,70700,6920.1
33584,Hyundai,2018,70500,6920.1
33585,Volkswagen,2018,51265,6929.01
33586,Mitsubishi,2018,16605,6930.0
33587,Volkswagen,2018,49596,7123.05
33588,Fiat,2018,7300,7172.55
33589,Volkswagen,2018,42630,7177.5
33590,Renault,2018,42800,7207.2
33591,Volkswagen,2018,39185,7276.5
33592,Volkswagen,2018,36085,7375.5
33593,Volkswagen,2018,81000,7375.5
33594,Mitsubishi,2018,11963,7424.01
33595,Volkswagen,2018,33200,7524.0
33596,Volkswagen,2018,49999,7572.51
33597,Volkswagen,2018,35701,7593.3
33598,Toyota,2018,24000,7761.6
33599,Volkswagen,2018,50766,7817.04
33600,Volkswagen,2018,52600,7819.0199999999995
33601,Toyota,2018,42450,7821.0
33602,Dacia,2019,129887,5898.42
33603,Volkswagen,2019,62078,7501.23
33604,Mitsubishi,2019,24907,8217.0
33605,Skoda,2019,19481,8254.62
33606,Peugeot,2019,4600,8306.1
33607,Volkswagen,2019,71786,8345.7
33608,Skoda,2019,16400,8415.0
33609,Skoda,2019,49300,8662.5
33610,Skoda,2019,20558,8761.5
33611,SEAT,2019,123300,8860.5
33612,Mitsubishi,2019,32000,8860.5
33613,Ford,2019,141400,8909.01
33614,Dacia,2019,15000,9395.1
33615,Skoda,2019,46634,9395.1
33616,Peugeot,2019,16412,9602.01
33617,Opel,2019,17018,9692.1
33618,smart,2019,15010,9751.5
33619,Skoda,2019,1660,9800.01
33620,Skoda,2019,3100,9800.01
33621,Volkswagen,2019,11850,9801.0
33622,Ford,2020,3900,19790.1
33623,Hyundai,2020,999,19790.1
33624,Mazda,2020,20,19795.05
33625,SEAT,2020,13534,20245.5
33626,SEAT,2020,21721,20245.5
33627,SEAT,2020,9642,20245.5
33628,SEAT,2020,17314,20245.5
33629,SEAT,2020,13988,20245.5
33630,SEAT,2020,10771,20245.5
33631,SEAT,2020,11255,20245.5
33632,SEAT,2020,13259,20245.5
33633,Opel,2020,9200,20275.2
33634,Ford,2020,25,20384.1
33635,Hyundai,2020,20,20483.1
33636,Hyundai,2020,20,20483.1
33637,Ford,2020,15783,20786.04
33638,Ford,2020,13148,20786.04
33639,Ford,2020,20981,20786.04
33640,Hyundai,2020,20,21009.78
33641,SEAT,2020,21141,21235.5
33642,Opel,2021,2,20483.1
33643,Opel,2021,6,23750.1
33644,Opel,2021,2,24245.1
33645,Volkswagen,2021,45,24532.2
33646,Volkswagen,2021,45,24730.2
33647,Mazda,2021,100,28502.1
33648,Volkswagen,2021,45,28700.1
33649,Volkswagen,2021,5000,69279.21
33650,Mitsubishi,2021,20,10187.1
33651,Mitsubishi,2021,20,10385.1
33652,Toyota,2021,10,10444.5
33653,Toyota,2021,100,10484.1
33654,Mitsubishi,2021,250,10741.5
33655,Citroen,2021,50,10880.1
33656,Toyota,2021,7,10880.1
33657,Toyota,2021,7,10880.1
33658,Toyota,2021,7,10880.1
33659,Toyota,2021,20,11771.1
33660,Hyundai,2021,20,11870.1
33661,Nissan,2011,148000,5345.01
33662,Volkswagen,2011,263000,5345.01
33663,Renault,2011,79380,5425.2
33664,Skoda,2011,189889,5435.1
33665,Ford,2011,169642,5444.01
33666,Peugeot,2011,164000,5444.01
33667,Mercedes-Benz,2011,478200,5445.0
33668,Mitsubishi,2011,60000,5445.0
33669,Skoda,2011,145000,5445.0
33670,Chevrolet,2011,187218,5445.0
33671,Volkswagen,2011,187263,5445.0
33672,Volkswagen,2011,125000,5445.0
33673,Volkswagen,2011,167000,5499.45
33674,Skoda,2011,159857,5534.1
33675,Mercedes-Benz,2011,197290,5534.1
33676,Chevrolet,2011,90000,5543.01
33677,Fiat,2011,61400,5544.0
33678,Subaru,2011,160000,5741.01
33679,Peugeot,2011,123579,5742.0
33680,MINI,2011,85580,5742.0
33681,Fiat,2012,138000,5841.0
33682,Volkswagen,2012,188500,5890.5
33683,Kia,2012,136000,5890.5
33684,Alfa,2012,120000,5890.5
33685,Volkswagen,2012,185000,5890.5
33686,Ford,2012,170000,5890.5
33687,Alfa,2012,197953,5930.1
33688,Volkswagen,2012,180528,5930.1
33689,Dacia,2012,149617,5930.1
33690,Volkswagen,2012,70000,5930.1
33691,Fiat,2012,19760,5930.1
33692,smart,2012,87792,5930.1
33693,Opel,2012,105414,5930.1
33694,Opel,2012,71700,5939.01
33695,smart,2012,68000,5939.01
33696,smart,2012,72000,5939.01
33697,Skoda,2012,93050,5939.01
33698,Citroen,2012,103625,5939.01
33699,Kia,2012,97000,5939.01
33700,Ford,2012,57987,6138.0
33701,Fiat,2013,120017,6829.0199999999995
33702,smart,2013,52253,6831.0
33703,Renault,2013,97550,6831.0
33704,Volkswagen,2013,134300,6831.0
33705,Kia,2013,128000,6831.0
33706,Volkswagen,2013,70939,6831.0
33707,Fiat,2013,100000,6880.5
33708,Skoda,2013,37475,6880.5
33709,Skoda,2013,74954,6880.5
33710,Fiat,2013,93000,6880.5
33711,Ford,2013,21690,6900.3
33712,Mercedes-Benz,2013,144906,6910.2
33713,Mercedes-Benz,2013,144906,6910.2
33714,Volkswagen,2013,40200,6920.1
33715,SEAT,2013,43466,6920.1
33716,Mazda,2013,17622,6920.1
33717,Volkswagen,2013,73488,6929.01
33718,Fiat,2013,59800,6929.01
33719,BMW,2013,260000,6929.01
33720,Fiat,2013,48000,6929.01
33721,Ford,2014,100029,6831.0
33722,Opel,2014,68500,6831.0
33723,Opel,2014,64000,6831.0
33724,Citroen,2014,56700,6880.5
33725,Fiat,2014,159000,6915.15
33726,Opel,2014,99000,6920.1
33727,Opel,2014,33665,6920.1
33728,smart,2014,46500,6920.1
33729,smart,2014,41999,6920.1
33730,Renault,2014,55311,6920.1
33731,smart,2014,68000,6920.1
33732,SEAT,2014,125648,6920.1
33733,Peugeot,2014,65000,6920.1
33734,smart,2014,37400,6929.01
33735,Volkswagen,2014,173372,6929.01
33736,smart,2014,60000,6930.0
33737,Opel,2014,48000,6930.0
33738,Hyundai,2014,187087,7029.0
33739,Ford,2014,36240,7177.5
33740,SEAT,2014,67060,7217.1
33741,Skoda,2015,129520,6915.15
33742,Volkswagen,2015,51190,6920.1
33743,Hyundai,2015,63500,6920.1
33744,Opel,2015,85000,6920.1
33745,Dacia,2015,105740,6920.1
33746,Fiat,2015,81584,6920.1
33747,Kia,2015,113517,6920.1
33748,Ford,2015,108540,6920.1
33749,Opel,2015,183000,6929.01
33750,Volkswagen,2015,39500,6930.0
33751,Ford,2015,129000,6930.0
33752,Volkswagen,2015,55000,7118.1
33753,Kia,2015,110000,7128.0
33754,Skoda,2015,88420,7128.0
33755,Skoda,2015,185405,7177.5
33756,Citroen,2015,43512,7217.1
33757,Hyundai,2015,32000,7217.1
33758,Opel,2015,109522,7217.1
33759,Ford,2015,160405,7226.01
33760,Volkswagen,2016,56337,24740.1
33761,BMW,2016,55200,27215.1
33762,Volkswagen,2016,53100,38600.1
33763,Volkswagen,2016,11800,49381.2
33764,Volkswagen,2016,49700,54351.0
33765,Mercedes-Benz,2016,58000,57410.1
33766,Citroen,2016,111000,2970.0
33767,Mercedes-Benz,2016,165000,3950.1
33768,Renault,2016,94100,4900.5
33769,smart,2016,148000,4949.01
33770,Skoda,2016,139000,4949.01
33771,Dacia,2016,61821,5247.0
